catalog,page,section,table,row,column,column_label,column_group,value
residential,15,Gutter Ends,0,1,galvalume_plus,GALVALUME® PLUS,PRICED PER EACH,✓
residential,15,Gutter Ends,0,1,signature_200,SIGNATURE® 200,PRICED PER EACH,✓
residential,15,Gutter Ends,0,2,part,PART #,DESCRIPTION,FL-1001
residential,15,Gutter Ends,0,2,type,TYPE,DESCRIPTION,Box
residential,15,Gutter Ends,0,2,gauge,GAUGE,DESCRIPTION,29
residential,15,Gutter Ends,0,2,weight_each,WEIGHT EACH,DESCRIPTION,.O8#
residential,15,Gutter Ends,0,2,galvalume_plus,GALVALUME® PLUS,PRICED PER EACH,✓
residential,15,Gutter Ends,0,2,signature_200,SIGNATURE® 200,PRICED PER EACH,✓
residential,15,Gutter Ends,0,3,part,PART #,DESCRIPTION,FL-1001
residential,15,Gutter Ends,0,3,type,TYPE,DESCRIPTION,Box
residential,15,Gutter Ends,0,3,gauge,GAUGE,DESCRIPTION,26
residential,15,Gutter Ends,0,3,weight_each,WEIGHT EACH,DESCRIPTION,JO#
residential,15,Gutter Ends,0,3,galvalume_plus,GALVALUME® PLUS,PRICED PER EACH,✓
residential,15,Gutter Ends,0,3,signature_200,SIGNATURE® 200,PRICED PER EACH,✓
residential,15,Gutter Ends,0,4,part,PART #,DESCRIPTION,LG-167A
residential,15,Gutter Ends,0,4,type,TYPE,DESCRIPTION,5K (Left)
residential,15,Gutter Ends,0,4,gauge,GAUGE,DESCRIPTION,29
residential,15,Gutter Ends,0,4,weight_each,WEIGHT EACH,DESCRIPTION,JO#
residential,15,Gutter Ends,0,4,galvalume_plus,GALVALUME® PLUS,PRICED PER EACH,N/A
residential,15,Gutter Ends,0,4,signature_200,SIGNATURE® 200,PRICED PER EACH,✓
residential,15,Gutter Ends,0,5,part,PART #,DESCRIPTION,LG-167B
residential,15,Gutter Ends,0,5,type,TYPE,DESCRIPTION,5K (Right)
residential,15,Gutter Ends,0,5,gauge,GAUGE,DESCRIPTION,29
residential,15,Gutter Ends,0,5,weight_each,WEIGHT EACH,DESCRIPTION,JO#
residential,15,Gutter Ends,0,5,galvalume_plus,GALVALUME® PLUS,PRICED PER EACH,N/A
residential,15,Gutter Ends,0,5,signature_200,SIGNATURE® 200,PRICED PER EACH,✓
residential,15,Gutter Strap,1,0,part,PART #,DESCRIPTION,AG-244
residential,15,Gutter Strap,1,0,length,LENGTH,DESCRIPTION,"3"""
residential,15,Gutter Strap,1,0,girth,GIRTH,DESCRIPTION,"2"""
residential,15,Gutter Strap,1,0,gauge,GAUGE,DESCRIPTION,29
residential,15,Gutter Strap,1,0,weight_each,WEIGHT EACH,DESCRIPTION,.O8#
residential,15,Gutter Strap,1,0,galvalume_plus,GALVALUME® PLUS,PRICED PER EACH,✓
residential,15,Gutter Strap,1,0,signature_200,SIGNATURE® 200,PRICED PER EACH,✓
residential,15,Gutter Strap,1,1,part,PART #,DESCRIPTION,AG-244
residential,15,Gutter Strap,1,1,length,LENGTH,DESCRIPTION,"3"""
residential,15,Gutter Strap,1,1,girth,GIRTH,DESCRIPTION,Qn
residential,15,Gutter Strap,1,1,gauge,GAUGE,DESCRIPTION,26
residential,15,Gutter Strap,1,1,weight_each,WEIGHT EACH,DESCRIPTION,O9#
residential,15,Gutter Strap,1,1,galvalume_plus,GALVALUME® PLUS,PRICED PER EACH,✓
residential,15,Gutter Strap,1,1,signature_200,SIGNATURE® 200,PRICED PER EACH,✓
residential,15,Gutter Apron,2,0,part,PART #,DESCRIPTION,LG-149
residential,15,Gutter Apron,2,0,length,LENGTH,DESCRIPTION,"10'-6"""
residential,15,Gutter Apron,2,0,girth,GIRTH,DESCRIPTION,"5"""
residential,15,Gutter Apron,2,0,gauge,GAUGE,DESCRIPTION,29
residential,15,Gutter Apron,2,0,weight_each,WEIGHT EACH,DESCRIPTION,2.754
residential,15,Gutter Apron,2,0,galvalume_plus,GALVALUME® PLUS,PRICED PER EACH,✓
residential,15,Gutter Apron,2,0,signature_200,SIGNATURE® 200,PRICED PER EACH,✓
residential,15,Gutter Apron,2,1,part,PART #,DESCRIPTION,LG-149
residential,15,Gutter Apron,2,1,length,LENGTH,DESCRIPTION,"10'-6"""
residential,15,Gutter Apron,2,1,girth,GIRTH,DESCRIPTION,"5"""
residential,15,Gutter Apron,2,1,gauge,GAUGE,DESCRIPTION,26
residential,15,Gutter Apron,2,1,weight_each,WEIGHT EACH,DESCRIPTION,3.40#
residential,15,Gutter Apron,2,1,galvalume_plus,GALVALUME® PLUS,PRICED PER EACH,✓
residential,15,Gutter Apron,2,1,signature_200,SIGNATURE® 200,PRICED PER EACH,✓
residential,16,"3"" Oval Outlet",0,0,part,PART #,DESCRIPTION,HW-1328
residential,16,"3"" Oval Outlet",0,0,weight_each,WEIGHT EACH,DESCRIPTION,244
residential,16,"3"" Oval Outlet",0,0,galvanized,GALVANIZED,,v
residential,16,Box Downspout - Straight,1,0,part,PART #,DESCRIPTION,FL-31
residential,16,Box Downspout - Straight,1,0,length,LENGTH,DESCRIPTION,"10'-2"""
residential,16,Box Downspout - Straight,1,0,girth,GIRTH,DESCRIPTION,"167%"""
residential,16,Box Downspout - Straight,1,0,gauge,GAUGE,DESCRIPTION,26
residential,16,Box Downspout - Straight,1,0,weight_each,WEIGHT EACH,DESCRIPTION,Nl2#
residential,16,Box Downspout - Straight,1,0,galvalume_plus,GALVALUME® PLUS,PRICED PER EACH,✓
residential,16,Box Downspout - Straight,1,0,signature_200,SIGNATURE® 200,PRICED PER EACH,✓
residential,16,Box Downspout - Straight,1,1,part,PART #,DESCRIPTION,FL-31B
residential,16,Box Downspout - Straight,1,1,length,LENGTH,DESCRIPTION,"14'-0"""
residential,16,Box Downspout - Straight,1,1,girth,GIRTH,DESCRIPTION,"16%"""
residential,16,Box Downspout - Straight,1,1,gauge,GAUGE,DESCRIPTION,26
residential,16,Box Downspout - Straight,1,1,weight_each,WEIGHT EACH,DESCRIPTION,15.324
residential,16,Box Downspout - Straight,1,1,galvalume_plus,GALVALUME® PLUS,PRICED PER EACH,✓
residential,16,Box Downspout - Straight,1,1,signature_200,SIGNATURE® 200,PRICED PER EACH,✓
residential,16,Box Downspout With 45° Elbow,2,0,part,PART #,DESCRIPTION,FL-31A
residential,16,Box Downspout With 45° Elbow,2,0,length,LENGTH,DESCRIPTION,"10'-2"""
residential,16,Box Downspout With 45° Elbow,2,0,girth,GIRTH,DESCRIPTION,"167%"""
residential,16,Box Downspout With 45° Elbow,2,0,gauge,GAUGE,DESCRIPTION,26
residential,16,Box Downspout With 45° Elbow,2,0,weight_each,WEIGHT EACH,DESCRIPTION,NA2#
residential,16,Box Downspout With 45° Elbow,2,0,galvalume_plus,GALVALUME*® PLUS,PRICED PER EACH,✓
residential,16,Box Downspout With 45° Elbow,2,0,signature_200,SIGNATURE® 200,PRICED PER EACH,✓
residential,16,Box Downspout With 45° Elbow,2,1,part,PART #,DESCRIPTION,FL-31E
residential,16,Box Downspout With 45° Elbow,2,1,length,LENGTH,DESCRIPTION,"14'-O"""
residential,16,Box Downspout With 45° Elbow,2,1,girth,GIRTH,DESCRIPTION,"167%"""
residential,16,Box Downspout With 45° Elbow,2,1,gauge,GAUGE,DESCRIPTION,26
residential,16,Box Downspout With 45° Elbow,2,1,weight_each,WEIGHT EACH,DESCRIPTION,15.32#
residential,16,Box Downspout With 45° Elbow,2,1,galvalume_plus,GALVALUME*® PLUS,PRICED PER EACH,✓
residential,16,Box Downspout With 45° Elbow,2,1,signature_200,SIGNATURE® 200,PRICED PER EACH,✓
residential,17,Box Downspout Elbow,0,0,part,PART #,DESCRIPTION,FL-32
residential,17,Box Downspout Elbow,0,0,elbow_angle,ELBOW ANGLE,DESCRIPTION,45°
residential,17,Box Downspout Elbow,0,0,length,LENGTH,DESCRIPTION,"7"""
residential,17,Box Downspout Elbow,0,0,girth,GIRTH,DESCRIPTION,"167%"""
residential,17,Box Downspout Elbow,0,0,girth_2,GIRTH,DESCRIPTION,26
residential,17,Box Downspout Elbow,0,0,gauge,GAUGE,DESCRIPTION,1.324
residential,17,Box Downspout Elbow,0,0,galvalume_plus,GALVALUME® PLUS,PRICED PER EACH,✓
residential,17,Box Downspout Elbow,0,0,signature_200,SIGNATURE® 200,PRICED PER EACH,✓
residential,17,Box Downspout Elbow,0,1,part,PART #,DESCRIPTION,FL-33
residential,17,Box Downspout Elbow,0,1,elbow_angle,ELBOW ANGLE,DESCRIPTION,90°
residential,17,Box Downspout Elbow,0,1,length,LENGTH,DESCRIPTION,"7"""
residential,17,Box Downspout Elbow,0,1,girth,GIRTH,DESCRIPTION,"167%"""
residential,17,Box Downspout Elbow,0,1,girth_2,GIRTH,DESCRIPTION,26
residential,17,Box Downspout Elbow,0,1,gauge,GAUGE,DESCRIPTION,1.28#
residential,17,Box Downspout Elbow,0,1,galvalume_plus,GALVALUME® PLUS,PRICED PER EACH,✓
residential,17,Box Downspout Elbow,0,1,signature_200,SIGNATURE® 200,PRICED PER EACH,✓
residential,17,Eave Trim,1,0,part,PART #,DESCRIPTION,AG-246
residential,17,Eave Trim,1,0,length,LENGTH,DESCRIPTION,"10'-6"""
residential,17,Eave Trim,1,0,girth,GIRTH,DESCRIPTION,"7 Ve"""
residential,17,Eave Trim,1,0,gauge,GAUGE,DESCRIPTION,29
residential,17,Eave Trim,1,0,weight_each,WEIGHT EACH,DESCRIPTION,3.48#
residential,17,Eave Trim,1,0,galvalume_plus,GALVALUME® PLUS,PRICED PER EACH,✓
residential,17,Eave Trim,1,0,signature_200,SIGNATURE® 200,PRICED PER EACH,✓
residential,17,Eave Trim,1,1,part,PART #,DESCRIPTION,AG-246
residential,17,Eave Trim,1,1,length,LENGTH,DESCRIPTION,"10'-2"""
residential,17,Eave Trim,1,1,girth,GIRTH,DESCRIPTION,"7%"""
residential,17,Eave Trim,1,1,gauge,GAUGE,DESCRIPTION,26
residential,17,Eave Trim,1,1,weight_each,WEIGHT EACH,DESCRIPTION,4.51#
residential,17,Eave Trim,1,1,galvalume_plus,GALVALUME® PLUS,PRICED PER EACH,✓
residential,17,Eave Trim,1,1,signature_200,SIGNATURE® 200,PRICED PER EACH,✓
residential,17,Eave Trim,1,2,part,PART #,DESCRIPTION,AG-247
residential,17,Eave Trim,1,2,length,LENGTH,DESCRIPTION,"20'-2"""
residential,17,Eave Trim,1,2,girth,GIRTH,DESCRIPTION,"79"""
residential,17,Eave Trim,1,2,gauge,GAUGE,DESCRIPTION,29
residential,17,Eave Trim,1,2,weight_each,WEIGHT EACH,DESCRIPTION,6.96#
residential,17,Eave Trim,1,2,galvalume_plus,GALVALUME® PLUS,PRICED PER EACH,✓
residential,17,Eave Trim,1,2,signature_200,SIGNATURE® 200,PRICED PER EACH,✓
residential,17,Eave Trim,1,3,part,PART #,DESCRIPTION,AG-247
residential,17,Eave Trim,1,3,length,LENGTH,DESCRIPTION,"20'-2"""
residential,17,Eave Trim,1,3,girth,GIRTH,DESCRIPTION,"7%"""
residential,17,Eave Trim,1,3,gauge,GAUGE,DESCRIPTION,26
residential,17,Eave Trim,1,3,weight_each,WEIGHT EACH,DESCRIPTION,9.02#
residential,17,Eave Trim,1,3,galvalume_plus,GALVALUME® PLUS,PRICED PER EACH,✓
residential,17,Eave Trim,1,3,signature_200,SIGNATURE® 200,PRICED PER EACH,✓
residential,17,Fascia Angle,2,0,part,PART #,DESCRIPTION,AG-252
residential,17,Fascia Angle,2,0,length,LENGTH,DESCRIPTION,"10'-6"""
residential,17,Fascia Angle,2,0,girth,GIRTH,DESCRIPTION,"8"""
residential,17,Fascia Angle,2,0,gauge,GAUGE,DESCRIPTION,29
residential,17,Fascia Angle,2,0,weight_each,WEIGHT EACH,DESCRIPTION,3.98#
residential,17,Fascia Angle,2,0,galvalume_plus,GALVALUME® PLUS,PRICED PER EACH,✓
residential,17,Fascia Angle,2,0,signature_200,SIGNATURE® 200,PRICED PER EACH,✓
residential,17,Fascia Angle,2,1,part,PART #,DESCRIPTION,AG-252
residential,17,Fascia Angle,2,1,length,LENGTH,DESCRIPTION,"10'-2"""
residential,17,Fascia Angle,2,1,girth,GIRTH,DESCRIPTION,"8"""
residential,17,Fascia Angle,2,1,gauge,GAUGE,DESCRIPTION,26
residential,17,Fascia Angle,2,1,weight_each,WEIGHT EACH,DESCRIPTION,5.16#
residential,17,Fascia Angle,2,1,galvalume_plus,GALVALUME® PLUS,PRICED PER EACH,✓
residential,17,Fascia Angle,2,1,signature_200,SIGNATURE® 200,PRICED PER EACH,✓
residential,17,Fascia Angle,2,2,part,PART #,DESCRIPTION,AG-253
residential,17,Fascia Angle,2,2,length,LENGTH,DESCRIPTION,"20'-2"""
residential,17,Fascia Angle,2,2,girth,GIRTH,DESCRIPTION,"8"""
residential,17,Fascia Angle,2,2,gauge,GAUGE,DESCRIPTION,29
residential,17,Fascia Angle,2,2,weight_each,WEIGHT EACH,DESCRIPTION,7.960#
residential,17,Fascia Angle,2,2,galvalume_plus,GALVALUME® PLUS,PRICED PER EACH,✓
residential,17,Fascia Angle,2,2,signature_200,SIGNATURE® 200,PRICED PER EACH,✓
residential,17,Fascia Angle,2,3,part,PART #,DESCRIPTION,AG-253
residential,17,Fascia Angle,2,3,length,LENGTH,DESCRIPTION,"20'-2"""
residential,17,Fascia Angle,2,3,girth,GIRTH,DESCRIPTION,"8"""
residential,17,Fascia Angle,2,3,gauge,GAUGE,DESCRIPTION,26
residential,17,Fascia Angle,2,3,weight_each,WEIGHT EACH,DESCRIPTION,10.32#
residential,17,Fascia Angle,2,3,galvalume_plus,GALVALUME® PLUS,PRICED PER EACH,✓
residential,17,Fascia Angle,2,3,signature_200,SIGNATURE® 200,PRICED PER EACH,✓
residential,18,Soffit Angle,0,0,part,PART #,DESCRIPTION,AG-258
residential,18,Soffit Angle,0,0,length,LENGTH,DESCRIPTION,"10'-6"""
residential,18,Soffit Angle,0,0,girth,GIRTH,DESCRIPTION,"QVs"""
residential,18,Soffit Angle,0,0,gauge,GAUGE,DESCRIPTION,29
residential,18,Soffit Angle,0,0,weight_each,WEIGHT EACH,DESCRIPTION,1.244
residential,18,Soffit Angle,0,0,galvalume_plus,GALVALUME® PLUS,PRICED PER EACH,✓
residential,18,Soffit Angle,0,0,signature_200,SIGNATURE® 200,PRICED PER EACH,✓
residential,18,Soffit Angle,0,1,part,PART #,DESCRIPTION,AG-258
residential,18,Soffit Angle,0,1,length,LENGTH,DESCRIPTION,"10'-2"""
residential,18,Soffit Angle,0,1,girth,GIRTH,DESCRIPTION,"QV"""
residential,18,Soffit Angle,0,1,gauge,GAUGE,DESCRIPTION,26
residential,18,Soffit Angle,0,1,weight_each,WEIGHT EACH,DESCRIPTION,1.62#
residential,18,Soffit Angle,0,1,galvalume_plus,GALVALUME® PLUS,PRICED PER EACH,✓
residential,18,Soffit Angle,0,1,signature_200,SIGNATURE® 200,PRICED PER EACH,✓
residential,18,Sidewall Flashing,1,0,part,PART #,DESCRIPTION,LG-109
residential,18,Sidewall Flashing,1,0,length,LENGTH,DESCRIPTION,"10'-6"""
residential,18,Sidewall Flashing,1,0,girth,GIRTH,DESCRIPTION,"gy,"""
residential,18,Sidewall Flashing,1,0,gauge,GAUGE,DESCRIPTION,29
residential,18,Sidewall Flashing,1,0,weight_each,WEIGHT EACH,DESCRIPTION,4.50#
residential,18,Sidewall Flashing,1,0,galvalume_plus,GALVALUME® PLUS,PRICED PER EACH,✓
residential,18,Sidewall Flashing,1,0,signature_200,SIGNATURE® 200,PRICED PER EACH,✓
residential,18,Sidewall Flashing,1,1,part,PART #,DESCRIPTION,LG-109
residential,18,Sidewall Flashing,1,1,length,LENGTH,DESCRIPTION,"10'-6"""
residential,18,Sidewall Flashing,1,1,girth,GIRTH,DESCRIPTION,"3y,"""
residential,18,Sidewall Flashing,1,1,gauge,GAUGE,DESCRIPTION,26
residential,18,Sidewall Flashing,1,1,weight_each,WEIGHT EACH,DESCRIPTION,5.62#
residential,18,Sidewall Flashing,1,1,galvalume_plus,GALVALUME® PLUS,PRICED PER EACH,✓
residential,18,Sidewall Flashing,1,1,signature_200,SIGNATURE® 200,PRICED PER EACH,✓
residential,18,Endwall Flashing,2,0,part,PART #,DESCRIPTION,LG-107
residential,18,Endwall Flashing,2,0,length,LENGTH,DESCRIPTION,"10'-6"""
residential,18,Endwall Flashing,2,0,girth,GIRTH,DESCRIPTION,"934"""
residential,18,Endwall Flashing,2,0,gauge,GAUGE,DESCRIPTION,29
residential,18,Endwall Flashing,2,0,weight_each,WEIGHT EACH,DESCRIPTION,5.32#
residential,18,Endwall Flashing,2,0,galvalume_plus,GALVALUME® PLUS,PRICED PER EACH,✓
residential,18,Endwall Flashing,2,0,signature_200,SIGNATURE® 200,PRICED PER EACH,✓
residential,19,Concealed Rake,0,0,part,PART #,DESCRIPTION,CF-301
residential,19,Concealed Rake,0,0,dim_a,"DIM ""A""",DESCRIPTION,"3"""
residential,19,Concealed Rake,0,0,length,LENGTH,DESCRIPTION,"10'-6"""
residential,19,Concealed Rake,0,0,girth,GIRTH,DESCRIPTION,"QV,"""
residential,19,Concealed Rake,0,0,gauge,GAUGE,DESCRIPTION,29
residential,19,Concealed Rake,0,0,weight_each,WEIGHT EACH,DESCRIPTION,4.444
residential,19,Concealed Rake,0,0,galvalume_plus,GALVALUME® PLUS,PRICED PER EACH,✓
residential,19,Concealed Rake,0,0,signature_200,SIGNATURE® 200,PRICED PER EACH,✓
residential,19,Concealed Rake,0,1,part,PART #,DESCRIPTION,CF-3O01A
residential,19,Concealed Rake,0,1,dim_a,"DIM ""A""",DESCRIPTION,"6"""
residential,19,Concealed Rake,0,1,length,LENGTH,DESCRIPTION,"10'-6"""
residential,19,Concealed Rake,0,1,girth,GIRTH,DESCRIPTION,"Wy"""
residential,19,Concealed Rake,0,1,gauge,GAUGE,DESCRIPTION,29
residential,19,Concealed Rake,0,1,weight_each,WEIGHT EACH,DESCRIPTION,6.07#
residential,19,Concealed Rake,0,1,galvalume_plus,GALVALUME® PLUS,PRICED PER EACH,✓
residential,19,Concealed Rake,0,1,signature_200,SIGNATURE® 200,PRICED PER EACH,✓
residential,19,5V Crimp Rake Trim,1,0,part,PART #,DESCRIPTION,FL-1020
residential,19,5V Crimp Rake Trim,1,0,dim_a,"DIM ""A""",DESCRIPTION,"215/16"""
residential,19,5V Crimp Rake Trim,1,0,roof_slope,ROOF SLOPE,DESCRIPTION,3-4:12
residential,19,5V Crimp Rake Trim,1,0,length,LENGTH,DESCRIPTION,"10'-2"""
residential,19,5V Crimp Rake Trim,1,0,girth,GIRTH,DESCRIPTION,8716
residential,19,5V Crimp Rake Trim,1,0,gauge,GAUGE,DESCRIPTION,29
residential,19,5V Crimp Rake Trim,1,0,weight_each,"WEIGHT
EACH",DESCRIPTION,4.31#
residential,19,5V Crimp Rake Trim,1,0,galvalume_plus,GALVALUME® PLUS,PRICED PER EACH,✓
residential,19,5V Crimp Rake Trim,1,0,signature_200,SIGNATURE? 200,PRICED PER EACH,✓
residential,19,5V Crimp Rake Trim,1,1,part,PART #,DESCRIPTION,FL-1020
residential,19,5V Crimp Rake Trim,1,1,dim_a,"DIM ""A""",DESCRIPTION,"28 /ig"""
residential,19,5V Crimp Rake Trim,1,1,roof_slope,ROOF SLOPE,DESCRIPTION,3-4:12
residential,19,5V Crimp Rake Trim,1,1,length,LENGTH,DESCRIPTION,"10'-2"""
residential,19,5V Crimp Rake Trim,1,1,girth,GIRTH,DESCRIPTION,876
residential,19,5V Crimp Rake Trim,1,1,gauge,GAUGE,DESCRIPTION,26
residential,19,5V Crimp Rake Trim,1,1,weight_each,"WEIGHT
EACH",DESCRIPTION,5.57#
residential,19,5V Crimp Rake Trim,1,1,galvalume_plus,GALVALUME® PLUS,PRICED PER EACH,✓
residential,19,5V Crimp Rake Trim,1,1,signature_200,SIGNATURE? 200,PRICED PER EACH,✓
residential,19,5V Crimp Rake Trim,1,2,part,PART #,DESCRIPTION,FL-1021
residential,19,5V Crimp Rake Trim,1,2,dim_a,"DIM ""A""",DESCRIPTION,2816
residential,19,5V Crimp Rake Trim,1,2,roof_slope,ROOF SLOPE,DESCRIPTION,5-6:12
residential,19,5V Crimp Rake Trim,1,2,length,LENGTH,DESCRIPTION,"10'-2"""
residential,19,5V Crimp Rake Trim,1,2,girth,GIRTH,DESCRIPTION,8516
residential,19,5V Crimp Rake Trim,1,2,gauge,GAUGE,DESCRIPTION,29
residential,19,5V Crimp Rake Trim,1,2,weight_each,"WEIGHT
EACH",DESCRIPTION,4.244
residential,19,5V Crimp Rake Trim,1,2,galvalume_plus,GALVALUME® PLUS,PRICED PER EACH,✓
residential,19,5V Crimp Rake Trim,1,2,signature_200,SIGNATURE? 200,PRICED PER EACH,✓
residential,19,5V Crimp Rake Trim,1,3,part,PART #,DESCRIPTION,FL-1021
residential,19,5V Crimp Rake Trim,1,3,dim_a,"DIM ""A""",DESCRIPTION,286
residential,19,5V Crimp Rake Trim,1,3,roof_slope,ROOF SLOPE,DESCRIPTION,5-6:12
residential,19,5V Crimp Rake Trim,1,3,length,LENGTH,DESCRIPTION,"10'-2"""
residential,19,5V Crimp Rake Trim,1,3,girth,GIRTH,DESCRIPTION,8516
residential,19,5V Crimp Rake Trim,1,3,gauge,GAUGE,DESCRIPTION,26
residential,19,5V Crimp Rake Trim,1,3,weight_each,"WEIGHT
EACH",DESCRIPTION,5.49#
residential,19,5V Crimp Rake Trim,1,3,galvalume_plus,GALVALUME® PLUS,PRICED PER EACH,✓
residential,19,5V Crimp Rake Trim,1,3,signature_200,SIGNATURE? 200,PRICED PER EACH,✓
residential,19,5V Crimp Rake Trim,1,4,part,PART #,DESCRIPTION,FL-1022
residential,19,5V Crimp Rake Trim,1,4,dim_a,"DIM ""A""",DESCRIPTION,26
residential,19,5V Crimp Rake Trim,1,4,roof_slope,ROOF SLOPE,DESCRIPTION,7:12
residential,19,5V Crimp Rake Trim,1,4,length,LENGTH,DESCRIPTION,"10°-2"""
residential,19,5V Crimp Rake Trim,1,4,girth,GIRTH,DESCRIPTION,8316
residential,19,5V Crimp Rake Trim,1,4,gauge,GAUGE,DESCRIPTION,29
residential,19,5V Crimp Rake Trim,1,4,weight_each,"WEIGHT
EACH",DESCRIPTION,418#
residential,19,5V Crimp Rake Trim,1,4,galvalume_plus,GALVALUME® PLUS,PRICED PER EACH,✓
residential,19,5V Crimp Rake Trim,1,4,signature_200,SIGNATURE? 200,PRICED PER EACH,✓
residential,19,5V Crimp Rake Trim,1,5,part,PART #,DESCRIPTION,FL-1022
residential,19,5V Crimp Rake Trim,1,5,dim_a,"DIM ""A""",DESCRIPTION,216
residential,19,5V Crimp Rake Trim,1,5,roof_slope,ROOF SLOPE,DESCRIPTION,7:12
residential,19,5V Crimp Rake Trim,1,5,length,LENGTH,DESCRIPTION,"10'-2"""
residential,19,5V Crimp Rake Trim,1,5,girth,GIRTH,DESCRIPTION,8316
residential,19,5V Crimp Rake Trim,1,5,gauge,GAUGE,DESCRIPTION,26
residential,19,5V Crimp Rake Trim,1,5,weight_each,"WEIGHT
EACH",DESCRIPTION,5.40#
residential,19,5V Crimp Rake Trim,1,5,galvalume_plus,GALVALUME® PLUS,PRICED PER EACH,✓
residential,19,5V Crimp Rake Trim,1,5,signature_200,SIGNATURE? 200,PRICED PER EACH,✓
residential,19,5V Crimp Rake Trim,1,6,part,PART #,DESCRIPTION,FL-1023
residential,19,5V Crimp Rake Trim,1,6,dim_a,"DIM ""A""",DESCRIPTION,226
residential,19,5V Crimp Rake Trim,1,6,roof_slope,ROOF SLOPE,DESCRIPTION,8-9:12
residential,19,5V Crimp Rake Trim,1,6,length,LENGTH,DESCRIPTION,"10'-2"""
residential,19,5V Crimp Rake Trim,1,6,girth,GIRTH,DESCRIPTION,86
residential,19,5V Crimp Rake Trim,1,6,gauge,GAUGE,DESCRIPTION,29
residential,19,5V Crimp Rake Trim,1,6,weight_each,"WEIGHT
EACH",DESCRIPTION,4124
residential,19,5V Crimp Rake Trim,1,6,galvalume_plus,GALVALUME® PLUS,PRICED PER EACH,✓
residential,19,5V Crimp Rake Trim,1,6,signature_200,SIGNATURE? 200,PRICED PER EACH,✓
residential,19,5V Crimp Rake Trim,1,7,part,PART #,DESCRIPTION,FL-1023
residential,19,5V Crimp Rake Trim,1,7,dim_a,"DIM ""A""",DESCRIPTION,2216
residential,19,5V Crimp Rake Trim,1,7,roof_slope,ROOF SLOPE,DESCRIPTION,8-9:12
residential,19,5V Crimp Rake Trim,1,7,length,LENGTH,DESCRIPTION,"10'-2"""
residential,19,5V Crimp Rake Trim,1,7,girth,GIRTH,DESCRIPTION,816
residential,19,5V Crimp Rake Trim,1,7,gauge,GAUGE,DESCRIPTION,26
residential,19,5V Crimp Rake Trim,1,7,weight_each,"WEIGHT
EACH",DESCRIPTION,5.32#
residential,19,5V Crimp Rake Trim,1,7,galvalume_plus,GALVALUME® PLUS,PRICED PER EACH,✓
residential,19,5V Crimp Rake Trim,1,7,signature_200,SIGNATURE? 200,PRICED PER EACH,✓
residential,19,5V Crimp Rake Trim,1,8,part,PART #,DESCRIPTION,FL-1024
residential,19,5V Crimp Rake Trim,1,8,dim_a,"DIM ""A""",DESCRIPTION,2716
residential,19,5V Crimp Rake Trim,1,8,roof_slope,ROOF SLOPE,DESCRIPTION,10:12
residential,19,5V Crimp Rake Trim,1,8,length,LENGTH,DESCRIPTION,"10'-2"""
residential,19,5V Crimp Rake Trim,1,8,girth,GIRTH,DESCRIPTION,786
residential,19,5V Crimp Rake Trim,1,8,gauge,GAUGE,DESCRIPTION,29
residential,19,5V Crimp Rake Trim,1,8,weight_each,"WEIGHT
EACH",DESCRIPTION,4.05#
residential,19,5V Crimp Rake Trim,1,8,galvalume_plus,GALVALUME® PLUS,PRICED PER EACH,✓
residential,19,5V Crimp Rake Trim,1,8,signature_200,SIGNATURE? 200,PRICED PER EACH,✓
residential,19,5V Crimp Rake Trim,1,9,part,PART #,DESCRIPTION,FL-1024
residential,19,5V Crimp Rake Trim,1,9,dim_a,"DIM ""A""",DESCRIPTION,2716
residential,19,5V Crimp Rake Trim,1,9,roof_slope,ROOF SLOPE,DESCRIPTION,10:12
residential,19,5V Crimp Rake Trim,1,9,length,LENGTH,DESCRIPTION,"10'-2"""
residential,19,5V Crimp Rake Trim,1,9,girth,GIRTH,DESCRIPTION,7816
residential,19,5V Crimp Rake Trim,1,9,gauge,GAUGE,DESCRIPTION,26
residential,19,5V Crimp Rake Trim,1,9,weight_each,"WEIGHT
EACH",DESCRIPTION,5.244
residential,19,5V Crimp Rake Trim,1,9,galvalume_plus,GALVALUME® PLUS,PRICED PER EACH,✓
residential,19,5V Crimp Rake Trim,1,9,signature_200,SIGNATURE? 200,PRICED PER EACH,✓
residential,20,Slimline' Rake Trim,0,0,part,PART #,DESCRIPTION,FL-1030
residential,20,Slimline' Rake Trim,0,0,dim_a,"DIM ""A""",DESCRIPTION,376
residential,20,Slimline' Rake Trim,0,0,roof_slope,ROOF SLOPE,DESCRIPTION,3-412
residential,20,Slimline' Rake Trim,0,0,length,LENGTH,DESCRIPTION,"10'-2"""
residential,20,Slimline' Rake Trim,0,0,girth,GIRTH,DESCRIPTION,886
residential,20,Slimline' Rake Trim,0,0,gauge,GAUGE,DESCRIPTION,29
residential,20,Slimline' Rake Trim,0,0,weight_each,"WEIGHT
EACH",DESCRIPTION,4.50#
residential,20,Slimline' Rake Trim,0,0,galvalume_plus,GALVALUME® PLUS,PRICED PER EACH,✓
residential,20,Slimline' Rake Trim,0,0,signature_200,SIGNATURE® 200,PRICED PER EACH,✓
residential,20,Slimline' Rake Trim,0,1,part,PART #,DESCRIPTION,FL-1030
residential,20,Slimline' Rake Trim,0,1,dim_a,"DIM ""A""",DESCRIPTION,3716
